book_id,book_title
206682,Dexter in the Dark
4630,To Have and Have Not
12505,The Idiot
30045683,The Little Book of Hygge: The Danish Way to Live Well
887877,Red Seas Under Red Skies
164006,Memoirs of a Dutiful Daughter
1037864,Dart
76707,Jane and His Lordship's Legacy
64217,Pyramids
2175645,Genius Squad
6586512,Sing Me to Sleep
4102763,Paths of Glory
144634,The Floating Opera
46465,The Chemistry of Death
177434,A Time of Exile
52831200,From Blood and Ash
511907,The Case of the Murdered Muckraker
118944,American Born Chinese
187569,Letter to His Father
393060,The Post-Birthday World
3276627,The Withdrawal Method
1677998,A Student of Weather
5821978,The Summer I Turned Pretty
28110852,The Girl Who Drank the Moon
9118135,State of Wonder
22886113,A Work in Progress
12753231,Monument 14
3996887,Perfect Fifths
28541,Dragonsong
3798703,The Spectacular Now
816440,War with the Newts
362801,All My Sins Remembered
1997097,The Divorce Party
674749,The Ordinary Princess
93273,King Arthur and His Knights of the Round Table
271588,In Green's Jungles
13486632,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared
41453422,"Drum Beats, Heart Beats"
35461,Traitor
11279,Summer of Night
7823524,Monster High
29380,Animal Liberation
816720,The Witch of Portobello
23951,Trainspotting: A Screenplay
33198183,Darkness of Dragons
1840934,My Swordhand is Singing
360259,Flowers from the Storm
58020731,Open Season
68497,The Scar
41423092,The Awakening: Fate in Motion
24738,The Road to Wellville
17020,13 Little Blue Envelopes
52841333,A Woman to Blame
766860,I Spit on Your Graves
3170683,"The Mighty Queens of Freeville: A Mother, a Daughter, and the People Who Raised Them"
1152447,Wild America
8811134,Fear
5161,The Deep End of the Ocean
58174,Promise at Dawn
608906,Firestar's Quest
261604,Rhapsody: Child of Blood
3422075,Men of the Otherworld
17255265,This Man Confessed
18478222,Twelve Years a Slave
69887,The Train Was on Time
8407173,Jasper Jones
1629601,The Disreputable History of Frankie Landau-Banks
6334,Never Let Me Go
12543,Bird by Bird
257845,True Grit
22842304,Kerri's War
16059396,The Girl Who Was Supposed to Die
210255,Against Nature
30555488,The Underground Railroad
12700353,Me and Earl and the Dying Girl
89073278,Black Fire
59921,The Telling
18869970,My Cousin Rachel
81826,God Speaks
40801157,The Miseducation of Cameron Post
186669,Brilliance of the Moon
1715,Metamorphoses
261689,The Grand Sophy
42149,Baby Proof
122856,Dragonwyck
18136549,It Happened One Wedding
66414,Gitanjali
127566,The Skies of Pern
16140408,Down London Road
7045457,The Magnetic North: Notes From The Arctic Circle
290362,The Ishbane Conspiracy
351564,The Man Born to Be King
58438630,In the Blood
6337006,Pleasure of a Dark Prince
25420031,Vain
592949,Demon in My View
20618110,Solitaire
13083,Hoot
352727,An Accidental Goddess
13517444,Stung
9439989,Touch of Frost
46231,The Portable Dorothy Parker
179064,The Goose Girl
6931356,The DUFF: Designated Ugly Fat Friend
295305,Wolf Brother
57850265,How High We Go in the Dark
126077,"Holidays in Hell: In Which Our Intrepid Reporter Travels to the World's Worst Places and Asks, ""What's Funny about This?"""
25558608,A Torch Against the Night
8709527,Bloodlines
93793,The Messenger
12886599,Born of Silence
11327985,A Real Basket Case
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales
5355136,Look Again
2381089,Or Else My Lady Keeps the Key
977445,Diary of an Early American Boy
29395,Sharpe's Fury
25614523,Originals: How Non-Conformists Move the World
23846013,The Rose Society
2502504,The Comforts of a Muddy Saturday
216422,The Last Command
312043,The Fire Within
184913,Petersburg
7981206,Dead Reckoning
359995,A Light to My Path
16182,The Favored Child
43225646,Dire Wolf of the Quapaw: a Jubal Smoak Mystery
84573,Frenchman's Creek
7849034,Goddess
79427,The Ice Man: Confessions of a Mafia Contract Killer
3214487,Broken Hero
4962093,El africano
153789,Protector of the Small
2903736,Princeps' Fury
85306,Hour Game
8520362,The Grand Design
38501,Ham on Rye
90992,The Unfortunates
16176440,We Are All Completely Beside Ourselves
272249,Midnight Warrior
6316125,The Shifter
101145836,Wildfire
20170296,Neil Patrick Harris: Choose Your Own Autobiography
1491117,Der Schrecksenmeister
1301,Moneyball
55628983,Survive the Night
4861295,One Native Life
7150174,The Strange Case of Origami Yoda
35068534,Monday's Not Coming
91479,Death Masks
54386622,A Court of Thorns and Roses
10737650,The Marbled Swarm
1061449,A Quiet Strength
4652415,The Guaymas Chronicles: La Mandadera
249043,Darkness Visible
26474,Out of Africa / Shadows on the Grass
19161914,The Grifters
33149088,Say You're Sorry
198175,Moosewood Restaurant Cooks at Home: Fast and Easy Recipes for Any Day
547094,I Am Legend and Other Stories
6203489,The Shadow of Malabron: The Perilous Realm: Book One
68575,The Clone Republic
59808478,Wolf Hustle: A Black Woman on Wall Street
17029526,Never Too Far
216213,The Rising
8492319,Lover Unleashed
10603,Cujo
13617,"Death Note, Vol. 5: Whiteout"
13448481,Rose O' the River
238127,Seduction in Death
293625,Child of God
51588,Closer
6407014,Stitches: A Memoir
35887567,On the Come Up
5217282,Secrets of the Dragon Sanctuary
2993352,Let's Not Call It Consequence
495395,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible
23220,Size 12 Is Not Fat
34310,The Glass Lake
407813,The Blue Sword
34262,Peter and the Starcatchers
1579099,The Pajama Girls of Lambert Square
40876575,Utopia for Realists: How We Can Build the Ideal World
181087,"Mio, My Son"
1012201,The Nature of the Chemical Bond and the Structure of Molecules and Crystals; An Introduction to Modern Structural Chemistry.
2946932,The Man Must Marry
56806042,The Singing Trees
20891094,Night Flight
16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief"
45685,The Canterville Ghost
17623975,Just One Day
36373463,Us Against You
37542581,The Spy and the Traitor: The Greatest Espionage Story of the Cold War
313267,Dark Destiny
435556,Enemy at the Gates: The Battle for Stalingrad
648958,Follow My Leader
18775257,Pulse
258079,The Go-Between
2191066,Lost Souls
11918,Bitten
10890,Traveling Mercies: Some Thoughts on Faith
443103,Moominland Midwinter
100452497,Poems from Still Waters Running Deep
8248,By the Shores of Silver Lake
133906,The Collected Poems
18580,Summer of My German Soldier
3590,The Adventures of Sherlock Holmes
8675320,The Small Hand
41837243,Lock Every Door
1221993,The Broken Body: Journey to Wholeness
157055,Once Upon a Marigold
1029082,De donkere kamer van Damokles
16121,"Titan: The Life of John D. Rockefeller, Sr."
590327,The Shamer's Daughter
49338,The Selected Writings of Edgar Allan Poe
85958,The Indwelling
703292,The Witch of Blackbird Pond
45978,Eldest
130403,North
3990814,The Grass Arena
23961,Marabou Stork Nightmares
25354,Bastard Out of Carolina
5148720,Succubus Heat
79787,The Case of Comrade Tulayev
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific
25701594,Complicate Me
179181,Animals
40273980,Avaland
10108,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers"
465904,Dragonsdawn
3313289,The Lucy Family Alphabet
28866,Dark Prince
139069,Endurance: Shackleton's Incredible Voyage
84151,Night Play
698,Digging to America
20820994,I'll Give You the Sun
417065,On the Road: The Original Scroll
315041,GOOD BURGER 2 GO: NICKELODEON
6344423,Intertwined
6474550,Crush It!: Why Now Is the Time to Cash In on Your Passion
536478,The First Men in the Moon
80834,Pyongyang: A Journey in North Korea
11563110,Hallowed
2388426,Dead Witches Tell No Tales
391729,The Tell-Tale Heart and Other Writings
18813642,Bad Feminist
1923820,The Holy Bible: King James Version
12432220,The False Prince
429024,The Old Curiosity Shop
12574,Tokyo-Montana Express
3015094,Six Suspects
5267365,Don't Judge a Girl by Her Cover
191113,Don't Let the Pigeon Drive the Bus!
5849,A House for Mr Biswas
26247008,Truly Madly Guilty
731078,The Breadwinner
1240662,Lover Enshrined
2255,Way of the Peaceful Warrior: A Book That Changes Lives
23399022,Hope: A Memoir of Survival in Cleveland
133166,Morte D'Urban
16188,Wideacre
5546,The Feynman Lectures on Physics
355862,Erasure
6707693,My Love Lies Bleeding
6206,Elizabeth Costello
6708,The Power of Now: A Guide to Spiritual Enlightenment
76401,Bury My Heart at Wounded Knee: An Indian History of the American West
5263374,The Owl Killers
134097,Bill Peet: An Autobiography
195467981,Hard Knocks
5355,The Chamber
97401,Natasha's Dance: A Cultural History of Russia
2361606,How to Rig an Election: Confessions of a Republican Operative
20912424,The War That Saved My Life
55987,Beyond Freedom and Dignity
434232,"The Girl, the Gold Watch & Everything"
8045080,Hell's Corner
447764,"Merry Christmas, Ernest and Celestine"
6259,Birdsong
2882000,Cutting Loose
40378,The Chessmen of Mars
6264710,Tempt Me at Twilight
31931941,Eliza and Her Monsters
12666103,A Face Like Glass
13514612,All Our Yesterdays
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You"
34352,Gertrude
159097,Free Fall
117896,Moscow to the End of the Line
1999475,A Million Miles in a Thousand Years: What I Learned While Editing My Life
6348045,Halt's Peril
57951,The Watchman
659612,Seeds of Yesterday
161849,Chocky
297627,"The League of Extraordinary Gentlemen, Vol. 1"
29780253,Born a Crime: Stories From a South African Childhood
12372,The Lay of the Land
22121,Imperial Life in the Emerald City: Inside Iraq's Green Zone
10239382,The Ritual
61551,The Open Society and Its Enemies - Volume Two: Hegel and Marx
35430,Path of Destruction
499429,Counting Heads
24763,So Yesterday
7809,A Friend of the Earth
223462,Gods in Alabama
15561,Wizard at Large
1387842,His Illegal Self
62292,Sword in the Storm
6063187,Twenties Girl
360437,The Mask of Apollo
2411828,Philippa Fisher's Fairy Godsister
37116468,I Am Waltz
16059,The Dive from Clausen's Pier
17825487,All My Life
7098304,Demon from the Dark
232431,Dancer from the Dance
3268844,Murder Most Maine
231183,Eye of the Oracle
227481,You Remind Me of Me
13374593,The Case of the Displaced Detective: The Arrival
175828,Iron Lake
930144,Soulstorm
620580,The Magic of Ordinary Days
48557706,The Curse of Cardoness: Maya's Magical Adventures continue
2308838,Sacrifice
32258,Body Double
290037,The Book of Revelation
304,Daniel Deronda
95558,Solaris
10626594,The Scorpio Races
59726028,5 Stars
16163690,Own the Wind
4381,Fahrenheit 451
43559,American Splendor: The Life and Times of Harvey Pekar
3144278,The Huntress
675615,The Coven
18656031,Baptism of Fire
321572,Holy Fools
7319166,Fred and Lydia Take London By Storm
7134202,Private
124031612,Wife For Sale
547318,Seeing beyond Depression
353521,Toxin
57658,The Treasure of the Sierra Madre
16037338,The Beginning: Born at Midnight and Awake at Dawn
146746,The Jewel in the Crown
9799,The Fortress of Solitude
669570,Dragon Slippers
6466909,New Moon: The Complete Illustrated Movie Companion
1251032,Hero
2324327,The Oxford Book of Modern Science Writing
682581,Tristan
295086,Rising Storm
1990,Martin Chuzzlewit
49084724,Credence
27244753,Alice Mongoose and Alistair Rat in Hawaii
6728738,Committed: A Skeptic Makes Peace with Marriage
1813510,Soul Identity
410615,Green Angel
2513294,"To See the Dawn: Baku, 1920-First Congress of the Peoples of the East"
28524,The Soulforge
247000,The Mezzanine
18759355,Sweet Hope
3886481,Bartlett's Rule
5139018,Capitol Reflections
22076,From a Buick 8
107770,The Secret
8519822,The Enchantress
12073,Philosophical Investigations
33456,A Dirty Job
179612,The State and Revolution
9416,Confessions of a Shopaholic
42773851,The Sound of Suffering
764335,I Shall Not Be Moved
30933,Brideshead Revisited
65948,From the Corner of His Eye
135836,Trainspotting
22304,Life After God
18404173,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra
14962,Where Or When
6364657,Bleeding Violet
12842134,Just One Year
126583,Appointment in Samarra
83144,The Bronze Horseman
3315673,From Ethiopia to Chechnya: Reflections on Humanitarian Action 1988-1999
129616,Something Wonderful
3217221,"Locke & Key, Vol. 1: Welcome to Lovecraft"
994156,"Supernova: Ksatria, Puteri, dan Bintang Jatuh"
300944,1916: A Novel of the Irish Rebellion
852431,La fugitiva
1808146,The Singer
869907,After the First Death
13089710,The Kill Order
52061530,Los siete maridos de Evelyn Hugo
242472,The Black Swan: The Impact of the Highly Improbable
8913370,Fingersmith
12220,A Streetcar Named Desire
3941024,Garfield Minus Garfield
1768257,Malevil
56925545,All the Young Dudes - Volume Two: Years 5 - 7
37741,Tales of a Fourth Grade Nothing
1303,The 48 Laws of Power
114599,"The Lady With the Little Dog and Other Stories, 1896-1904"
13374,A Complicated Kindness
12021,The Crow Road
252572,One Thousand and One Ghosts
25779243,Poet Anderson ...of Nightmares
46087,The White Hotel
53414230,Open Water
24375316,The Force of Wind
152435,"Steps to an Ecology of Mind: Collected Essays in Anthropology, Psychiatry, Evolution, and Epistemology"
34114362,What Happened
2870651,Necropolis
16109563,Undeniable
1964333,Flash: ou le grand voyage
251519,Good Grief
657034,Heartsick
545266,Emmanuel's Book II: The Choice for Love
3565645,Collections of Nothing
13650513,The Problem of Pain
36642458,Skyward
2829442,The Nightingales of Troy: Connected Stories
19427193,I Too Had a Love Story
158119,If You Could See Me Now
151908304,Slow Time Between the Stars
701571,Falling for Chloe
2065091,Shadows Return
60766189,A Day of Fallen Night
35823649,Dead Men's Trousers
6342491,The Demon King
13158800,The Light Between Oceans
629429,The World of Yesterday
19307,Pippi in the South Seas
812841,Break No Bones
2884058,Third from the Sun
52862,Varjak Paw
6395945,Silent Blade
15832316,Dirty Red
59219,The Talisman
820461,The Greek Myths: Complete Edition
26125352,Suit
9634,From the Dust Returned
139867,Lunch Poems
27506,State of Denial
27414384,Wish
17801,Underground: The Tokyo Gas Attack and the Japanese Psyche
6397405,Alphas
39280444,Speak
23839,The Infinite
2889247,Angler: The Cheney Vice Presidency
17876,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead"
52258,"The Price of Salt, or Carol"
35137915,"I Am, I Am, I Am: Seventeen Brushes with Death"
643301,Dan Brown Omnibus: Angels and Demons / The da Vinci Code
195464994,The Dead Tell Lies
3340854,"An Anthology of Graphic Fiction, Cartoons, and True Stories: Volume 2"
9293020,The Elephant Tree
5488,Palace Walk / Palace of Desire / Sugar Street
4134071,Hunted
15157,Saving Faith
187811,Shadowland
1316617,Succubus on Top
43600950,The Mountain's Morning Song
7669,Timeline
107779,The Bride
16122163,From Ashes
1753685,Our Story Begins: New and Selected Stories
6908202,Inventing L.A.: The Chandlers and Their Times
17171909,Brilliance
23040,Night Train
10549501,Last Breath
25128811,Ice Planet Barbarians
156723,Counter-Clock World
3979,Song of Kali
5576714,Scientology 8-80: The Discovery & Increase of Life Energy in the Genus Homo Sapiens
464926,"Collected Poems, 1920-1954"
248470,River Secrets
332138,After Virtue
3402920,How Harry Cast His Spell: The Meaning behind the Mania for J. K. Rowling's Bestselling Books
615387,Riders of Judgment
379994,A Map to the Door of No Return
176334,Dark Sister
62923490,After Death
183199,Warlock
3975774,Evermore
46165,This Side of Paradise
430968,Merle's Door: Lessons from a Freethinking Dog
3272238,Oh Dad! A Search for Robert Mitchum
545951,Death Comes for the Archbishop
11646800,Shatter
423125,The African Queen
922991,The Island
21307056,Extraordinary Tales
31685789,Room
17927395,A Court of Mist and Fury
82991,Silence of the Grave
143513,The Three Sisters
192214,Vector Prime
48464,A Good Man Is Hard to Find and Other Stories
243685,A History of Western Philosophy
